ERO-LESA Statistical Tracking Unit,,,,,,
For Official Use Only (FOUO)/Pre-decisional,,,,,,
UW v. DHS - ICE Productions,,,,,,
Please review the last tab for footnotes.,,,,,,
,,,,,,
FY2012 - FY2019 YTD (01/01/2012 - 07/06/2019) ICE Expedited Removals for the Seattle Area of Responsibility,,,,,,
Departed Date,Date of Birth,Gender,Country of Citizenship,Event Number,Most Serious Conviction,Case Category
5/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/17/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/18/2012,"(b)(6),(b)(7)(c )",Female,ECUADOR,(b)(7)(E ),,[8F] Expedited Removal
5/19/2012,"(b)(6),(b)(7)(c )",Female,ROMANIA,(b)(7)(E ),,[8F] Expedited Removal
5/22/2012,"(b)(6),(b)(7)(c )",Female,MOLDOVA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
5/23/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
5/24/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/24/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
5/26/2012,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
5/26/2012,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
5/26/2012,"(b)(6),(b)(7)(c )",Male,PHILIPPINES,(b)(7)(E ),,[8F] Expedited Removal
5/26/2012,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
5/26/2012,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
5/29/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
5/29/2012,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
5/29/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
5/29/2012,"(b)(6),(b)(7)(c )",Male,SRI LANKA,(b)(7)(E ),,[8F] Expedited Removal
5/29/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
5/29/2012,"(b)(6),(b)(7)(c )",Male,ROMANIA,(b)(7)(E ),,[8F] Expedited Removal
5/30/2012,"(b)(6),(b)(7)(c )",Female,THAILAND,(b)(7)(E ),,[8F] Expedited Removal
5/30/2012,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8F] Expedited Removal
5/30/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/30/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/30/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/31/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/31/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
5/31/2012,"(b)(6),(b)(7)(c )",Male,RUSSIA,(b)(7)(E ),,[8F] Expedited Removal
5/31/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
6/6/2012,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),,[8F] Expedited Removal
6/6/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/6/2012,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/6/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/7/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
6/7/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
6/10/2012,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/11/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/13/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/13/2012,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
6/13/2012,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/13/2012,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
6/13/2012,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/14/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/14/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/14/2012,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
6/15/2012,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[8F] Expedited Removal
6/15/2012,"(b)(6),(b)(7)(c )",Female,ECUADOR,(b)(7)(E ),,[8F] Expedited Removal
6/15/2012,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),,[8F] Expedited Removal
6/18/2012,"(b)(6),(b)(7)(c )",Female,HONG KONG,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/20/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/21/2012,"(b)(6),(b)(7)(c )",Female,MOLDOVA,(b)(7)(E ),,[8F] Expedited Removal
6/23/2012,"(b)(6),(b)(7)(c )",Female,PHILIPPINES,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
6/26/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
6/27/2012,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
6/27/2012,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),,[8F] Expedited Removal
6/27/2012,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
6/28/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
6/28/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
6/28/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/2/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/3/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/5/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/5/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/5/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/11/2012,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
7/12/2012,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[8F] Expedited Removal
7/12/2012,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
7/13/2012,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),,[8F] Expedited Removal
7/13/2012,"(b)(6),(b)(7)(c )",Female,ECUADOR,(b)(7)(E ),,[8F] Expedited Removal
7/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/17/2012,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
7/18/2012,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
